customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Contas_Diarias
0277-ORXQS,False,male,0,yes,yes,66,no,no phone service,dsl,no,no,no,yes,yes,yes,two year,no,bank transfer (automatic),50.55,3364.55,1.68
0278-YXOOG,True,male,0,no,no,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,21.05,113.85,0.7
0280-XJGEX,True,male,0,no,no,49,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),103.7,5036.3,3.46
0281-CNTZX,False,male,0,yes,no,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),19.95,1234.8,0.66
0282-NVSJS,False,female,1,yes,yes,12,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,29.3,355.9,0.98
0285-INHLN,False,male,0,yes,yes,27,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),54.75,1510.3,1.82
0289-IVARM,False,female,0,no,no,35,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,electronic check,60.55,1982.6,2.02
0292-WEGCH,False,female,0,yes,yes,54,yes,yes,dsl,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,86.2,4524.05,2.87
0295-PPHDO,True,male,0,no,no,1,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.45,95.45,3.18
0295-QVKPB,False,male,0,no,no,5,yes,no,dsl,no,no,yes,yes,yes,no,month-to-month,yes,credit card (automatic),63.95,318.1,2.13
0297-RBCSG,False,male,0,no,no,19,yes,no,dsl,no,yes,no,yes,no,yes,one year,yes,bank transfer (automatic),65.35,1231.85,2.18
0298-XACET,False,male,0,yes,yes,52,no,no phone service,dsl,no,yes,yes,yes,yes,no,two year,no,mailed check,50.2,2554,1.67
0301-FIDRB,False,female,0,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),63.8,4684.3,2.13
0301-KOBTQ,False,male,0,no,no,32,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),20.05,614.45,0.67
0302-JOIVN,True,female,0,yes,no,8,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,no,electronic check,101.15,842.9,3.37
0303-UNCIP,False,male,0,no,no,41,yes,yes,dsl,no,no,yes,no,no,yes,one year,no,mailed check,65.0,2531.8,2.17
0303-WMMRN,False,male,0,no,no,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.25,86.05,0.64
0305-SQECB,False,female,0,no,yes,11,no,no phone service,dsl,yes,no,no,yes,no,no,one year,yes,mailed check,36.05,402.6,1.2
0306-JAELE,True,male,0,no,no,5,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,96.1,453.4,3.2
0307-BCOPK,False,female,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.05,326.65,0.64
0308-GIQJT,False,male,1,no,no,71,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,no,bank transfer (automatic),105.75,7382.85,3.52
0308-IVGOK,False,female,0,no,no,11,no,no phone service,dsl,no,yes,yes,yes,no,no,one year,yes,credit card (automatic),40.4,422.6,1.35
0310-MVLET,True,female,0,yes,yes,61,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,99.15,6010.05,3.3
0310-SUCIN,False,female,0,yes,no,71,yes,no,dsl,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),84.8,6046.1,2.83
0310-VQXAM,False,male,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.85,178.8,0.66
0311-QYWSS,False,female,0,no,no,6,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.45,314.6,1.65
0311-UNPFF,True,female,0,no,no,26,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),88.8,2274.35,2.96
0314-TKOSI,False,female,0,no,no,6,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,55.15,322.9,1.84
0315-LVCRK,False,male,0,no,no,11,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,no,electronic check,84.8,888.75,2.83
0318-QUUOB,True,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.55,80.55,2.68
0318-ZOPWS,False,female,0,yes,no,49,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),20.15,973.35,0.67
0319-QZTCO,False,female,0,yes,yes,3,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),58.7,168.6,1.96
0320-DWVTU,False,female,0,no,no,53,yes,no,fiber optic,yes,yes,yes,yes,no,yes,two year,no,mailed check,99.5,5424.25,3.32
0320-JDNQG,True,male,0,yes,yes,23,yes,no,fiber optic,yes,no,no,yes,yes,yes,month-to-month,yes,electronic check,99.85,2331.3,3.33
0322-CHQRU,True,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.35,89.5,1.51
0322-YINQP,True,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,48.55,48.55,1.62
0323-XWWTN,False,male,0,no,yes,3,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,26.4,121.25,0.88
0324-BRPCJ,True,female,1,yes,no,68,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.2,6851.65,3.34
0325-XBFAC,True,male,0,no,no,8,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,94.7,740.3,3.16
0326-VDYXE,False,female,0,yes,no,70,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,97.65,6982.5,3.26
0327-WFZSY,False,male,0,yes,yes,39,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,no,electronic check,100.0,3835.55,3.33
0328-GRPMV,True,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.1,70.1,2.34
0328-IBUPK,,female,0,yes,yes,51,no,no phone service,dsl,yes,no,no,yes,no,no,two year,no,bank transfer (automatic),34.2,1782,1.14
0329-GTIAJ,True,female,0,no,no,3,yes,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,97.9,315.3,3.26
0330-BGYZE,False,male,0,yes,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,no,bank transfer (automatic),102.5,6157.6,3.42
0330-IVZHA,True,female,0,yes,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,69.95,330.15,2.33
0334-GDDSO,True,male,1,no,no,3,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,81.35,233.7,2.71
0334-ZFJSR,False,female,0,yes,no,55,yes,yes,dsl,yes,yes,no,yes,no,no,one year,yes,credit card (automatic),66.05,3462.1,2.2
0336-KXKFK,False,male,0,no,no,72,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),61.2,4390.25,2.04
0336-PIKEI,False,male,1,yes,no,72,yes,no,dsl,yes,yes,yes,yes,yes,no,two year,no,bank transfer (automatic),74.4,5360.75,2.48
0337-CNPZE,True,female,0,no,no,41,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.3,4443.45,3.54
0343-QLUZP,False,male,0,no,no,60,no,no phone service,dsl,yes,yes,yes,no,no,no,two year,no,bank transfer (automatic),39.6,2424.5,1.32
0345-HKJVM,True,female,0,no,no,6,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,89.3,577.6,2.98
0345-XMMUG,False,female,0,yes,no,46,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),108.9,4854.3,3.63
0347-UBKUZ,False,female,0,no,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.9,320.45,0.66
0348-SDKOL,True,female,0,yes,no,58,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),102.1,5885.4,3.4
0354-VXMJC,False,male,0,yes,yes,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.6,426.65,0.65
0354-WYROK,True,female,1,yes,yes,31,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,98.9,2911.3,3.3
0356-ERHVT,False,male,0,yes,no,11,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),45.9,521.9,1.53
0356-OBMAC,False,female,1,no,no,56,yes,yes,fiber optic,no,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),99.9,5706.3,3.33
0357-NVCRI,False,female,0,no,yes,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.05,471.7,0.67
0361-HJRDX,False,female,0,no,no,68,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),64.35,4539.6,2.14
0362-RAOQO,False,female,0,no,no,40,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.65,830.25,0.65
0362-ZBZWJ,True,male,0,no,no,36,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.9,3067.2,2.83
0363-QJVFX,True,male,0,no,no,32,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,yes,credit card (automatic),108.15,3432.9,3.6
0363-SVHYR,False,male,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),86.85,6263.8,2.9
0365-BZUWY,False,male,0,yes,no,17,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,102.55,1742.5,3.42
0365-GXEZS,False,male,0,yes,no,18,yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,no,electronic check,78.2,1468.75,2.61
0365-TRTPY,False,female,0,no,no,37,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),91.2,3382.3,3.04
0366-NQSHS,False,male,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.35,46.35,0.64
0369-ZGOVK,False,female,0,yes,yes,28,yes,no,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer (automatic),70.4,1992.2,2.35
0373-AIVNJ,False,male,0,no,no,9,no,no phone service,dsl,yes,yes,yes,no,no,no,one year,no,mailed check,39.55,373,1.32
0374-AACSZ,False,female,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,50.15,50.15,1.67
0374-FIUCA,False,male,0,yes,no,65,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),20.4,1414.45,0.68
0374-IOEGQ,False,female,0,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,44.6,122.7,1.49
0375-HVGXO,True,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,34.7,34.7,1.16
0376-OIWME,False,male,0,yes,no,36,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,93.6,3366.05,3.12
0376-YMCJC,True,male,0,no,no,23,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,electronic check,90.6,1943.2,3.02
0377-JBKKT,False,male,0,yes,yes,22,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,yes,mailed check,57.95,1271.8,1.93
0378-CJKPV,False,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),112.1,7965.95,3.74
0378-NHQXU,True,female,0,yes,yes,17,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,88.25,1460.65,2.94
0378-TOVMS,True,female,0,no,no,3,yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,no,electronic check,85.8,272.2,2.86
0378-XSZPU,True,male,0,yes,no,58,yes,no,dsl,yes,yes,yes,no,no,no,one year,no,credit card (automatic),60.3,3563.8,2.01
0379-DJQHR,False,male,0,yes,yes,67,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),81.35,5398.6,2.71
0380-NEAVX,False,male,1,no,no,34,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,99.85,3343.15,3.33
0380-ZCSBI,False,male,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.0,198.7,0.67
0383-CLDDA,False,female,0,no,no,69,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),85.35,5897.4,2.84
0384-LPITE,False,male,0,no,no,40,no,no phone service,dsl,yes,yes,yes,no,yes,yes,one year,no,credit card (automatic),62.05,2511.55,2.07
0384-RVBPI,False,male,0,no,no,20,yes,no,dsl,yes,no,yes,no,no,yes,month-to-month,no,credit card (automatic),64.4,1398.6,2.15
0386-CWRGM,False,female,0,yes,yes,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.4,967.85,0.65
0388-EOPEX,True,female,0,yes,no,2,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,74.4,139.4,2.48
0390-DCFDQ,True,female,1,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.45,70.45,2.35
0392-BZIUW,False,female,0,yes,no,72,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,credit card (automatic),105.0,7589.8,3.5
0394-YONDK,False,male,0,yes,yes,70,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.15,1790.15,0.84
0396-HUJBP,False,female,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.3,44.4,0.64
0396-UKGAI,False,male,0,no,yes,23,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),55.3,1284.2,1.84
0396-YCHWO,False,male,0,yes,no,36,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.4,3474.2,3.18
0397-GZBBC,True,male,1,yes,no,59,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),93.85,5574.75,3.13
0397-ZXWQF,False,male,0,no,no,67,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.5,1430.95,0.68
0401-WDBXM,False,male,0,yes,yes,72,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,bank transfer (automatic),105.55,7542.25,3.52
0402-CQAJN,True,female,0,no,no,37,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),101.9,3545.35,3.4
0402-OAMEN,False,female,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.45,1709.1,0.82
0404-AHASP,False,male,0,yes,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.7,1421.9,0.66
0404-SWRVG,True,male,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.4,229.55,2.48
0406-BPDVR,True,female,1,yes,no,54,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,yes,credit card (automatic),101.5,5373.1,3.38
0407-BDJKB,True,male,0,yes,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,95.75,5742.9,3.19
0409-WTMPL,False,female,0,yes,no,58,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,credit card (automatic),110.65,6526.65,3.69
0410-IPFTY,False,female,0,yes,no,31,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),83.85,2674.15,2.8
0411-EZJZE,False,female,0,no,no,3,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,60.25,170.5,2.01
0412-UCCNP,False,male,0,no,no,55,yes,no,dsl,yes,no,yes,yes,no,no,two year,yes,electronic check,59.2,3175.85,1.97
0415-MOSGF,True,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.4,44.4,1.48
0419-YAAPX,False,male,0,yes,no,49,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),85.3,4297.95,2.84
0420-BWTPW,True,male,0,no,yes,8,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.5,215.2,0.85
0420-HLGXF,False,female,1,no,no,39,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,99.75,4036,3.32
0420-TXVSG,False,male,0,yes,no,66,yes,yes,dsl,yes,yes,yes,no,no,no,two year,yes,credit card (automatic),66.1,4428.45,2.2
0422-OHQHQ,False,female,0,yes,yes,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.55,295.95,0.68
0422-UXFAP,False,female,0,yes,no,51,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,98.85,4947.55,3.3
0423-UDIJQ,False,male,1,no,no,9,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,49.2,447.9,1.64
0426-TIRNE,True,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.9,20.9,0.7
0428-AXXLJ,False,male,0,no,no,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer (automatic),19.5,516.3,0.65
0428-IKYCP,False,male,0,yes,no,22,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),87.0,1850.65,2.9
0430-IHCDJ,False,male,0,no,no,15,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,49.0,749.25,1.63
0431-APWVY,True,female,0,yes,yes,28,yes,no,fiber optic,no,no,no,no,yes,yes,one year,yes,bank transfer (automatic),90.1,2598.95,3.0
0432-CAJZV,False,male,0,no,no,3,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,mailed check,90.7,237.65,3.02
0434-CSFON,False,female,0,yes,no,47,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.5,4707.1,3.35
0436-TWFFZ,False,female,0,no,no,67,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,mailed check,85.25,5714.2,2.84
0439-IFYUN,False,female,1,no,no,18,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.7,1294.6,2.49
0440-EKDCF,False,male,0,yes,no,62,yes,no,dsl,no,yes,yes,yes,no,no,two year,yes,credit card (automatic),60.15,3753.2,2.0
0440-MOGPM,False,female,0,no,no,41,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,yes,electronic check,80.55,3263.9,2.68
0440-QEXBZ,False,female,0,no,no,44,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.15,2139.1,1.67
0440-UEDAI,False,female,0,no,no,53,yes,no,fiber optic,no,yes,yes,yes,no,yes,one year,yes,credit card (automatic),94.45,5042.75,3.15
0442-TDYUO,False,male,0,yes,no,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.05,1036,0.67
0442-ZXKVS,False,female,1,yes,no,54,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),115.6,6431.05,3.85
0447-BEMNG,True,female,0,yes,no,48,no,no phone service,dsl,yes,no,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),45.3,2145,1.51
0447-RXSGD,False,male,0,no,no,24,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),99.65,2404.85,3.32
